sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;google_gemma-3-12b-pt_correct_nll;google_gemma-3-12b-pt_incorrect_nll;google_gemma-3-12b-pt_certainty;google_gemma-3-12b-pt_decision
309.0;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Susirinkome pasidalyti patirtimi.;Susirinkome, kad pasidalyti patirtimi.; ;;vlkk;;3.567655324935913;3.62764573097229;0.05999040603637695;correct
310.0;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Tam, kad surastume nusikaltėlius, reikia papildomų duomenų.;Tam, kad surasti nusikaltėlius, reikia papildomų duomenų.; ;;vlkk;;2.816664934158325;3.255250930786133;0.4385859966278076;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Studentai ruošiasi egzaminui, kad pasiektų geresnių rezultatų.;Studentai ruošiasi egzaminui, kad pasiekti geresnių rezultatų.; ;;ChatGPT;;2.720322847366333;3.0022974014282227;0.28197455406188965;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Įmonė investuoja į naujas technologijas, kad pagerintų gamybos efektyvumą.;Įmonė investuoja į naujas technologijas, kad pagerinti gamybos efektyvumą.; ;;ChatGPT;;2.0330147743225098;2.2528536319732666;0.21983885765075684;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Kad mokėtume, reikia mokytis.;Kad mokėti, reikia mokytis.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;4.258565902709961;4.897511959075928;0.6389460563659668;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Atvažiavau, kad viską pamatyčiau.;Atvažiavau, kad viską pamatyti.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.60457706451416;3.5496902465820312;-0.054886817932128906;incorrect
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Ką nors daryk, idant atgautum dvasios ramybę.;Ką nors daryk, idant atgauti dvasios ramybę.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;2.8017325401306152;3.061304807662964;0.25957226753234863;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Kad būtų sumažinti kaštai, reikia peržiūrėti tiekimo sutartis.;Kad sumažinti kaštus, reikia peržiūrėti tiekimo sutartis.; ;;ChatGPT;;3.2945141792297363;3.820370674133301;0.5258564949035645;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Susitarėme susitikti, kad aptartume bendradarbiavimo galimybes.;Susitarėme susitikti, kad aptarti bendradarbiavimo galimybes.; ;;ChatGPT;;2.700005054473877;2.982003927230835;0.281998872756958;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Vadovybė priėmė sprendimą, kad pagerėtų komunikacija tarp skyrių.;Vadovybė priėmė sprendimą, kad pagerinti komunikaciją tarp skyrių.; ;;ChatGPT;;2.9398210048675537;2.746220111846924;-0.19360089302062988;incorrect
311.0;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Ant pakylos užlipo vakaro svečias, idant praneštų gerą naujieną.;Ant pakylos užlipo vakaro svečias, idant pranešti gerą naujieną.; ;;vlkk;;4.370851516723633;4.819344997406006;0.44849348068237305;correct
312.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip stengėsi, niekam negalėjo įtikti.;Kaip nesistengė, niekam negalėjo įtikti.; ;;vlkk;;2.898075819015503;3.401182174682617;0.5031063556671143;correct
313.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip ten būtų, reikia važiuoti.;Kaip ten nebūtų, reikia važiuoti.; ;;vlkk;;3.722052812576294;4.308460235595703;0.5864074230194092;correct
314.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip keista, projektas dar neparengtas.;Kaip nekeista, projektas dar neparengtas.; ;;vlkk;;3.580672025680542;3.8796234130859375;0.2989513874053955;correct
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip ten būtų, bet dainos turi skambėti!;Kaip ten nebūtų, bet dainos turi skambėti!; ;;internet;https://www.facebook.com/muzikantai.uk/videos/kaip-ten-nebūtųbet-dainos-turi-skambėtiačiū-už-nuostabų-vakarąačiū-už-gėles-ir-d/1332936084366782/;3.371204376220703;3.5967857837677;0.22558140754699707;correct
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip sunku buvo, visi darbai buvo atlikti laiku.;Kaip nesunku būtų buvę, visi darbai buvo atlikti laiku.;  ;;ChatGPT;;2.8467001914978027;3.447540760040283;0.6008405685424805;correct
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip nuobodu būtų, konferencijoje reikia dalyvauti.;Kaip nenuobodu būtų, konferencijoje reikia dalyvauti.; ;;ChatGPT;;3.3340816497802734;3.7744975090026855;0.4404158592224121;correct
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip pavargę jie buvo, susirinkime dalyvavo visi.;Kaip nepavargę jie buvo, susirinkime dalyvavo visi.; ;;ChatGPT;;3.286184072494507;3.881033182144165;0.5948491096496582;correct
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip neįprasta, sprendimas buvo priimtas greitai.;Kaip neįprasta, sprendimas buvo priimtas greitai.; ;;ChatGPT;;2.6753885746002197;2.4702372550964355;-0.20515131950378418;incorrect
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip vėlavo susitikimas, visi punktai buvo aptarti laiku.	;Kaip nevėlavo susitikimas, visi punktai buvo aptarti laiku.; ;;ChatGPT;;4.0396952629089355;3.593583345413208;-0.44611191749572754;incorrect
315.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Bet, kad ir kaip būtų keista, pastatas išliko nesugriautas.;Bet, kaip nebūtų keista, pastatas išliko nesugriautas.; ;;vlkk;;3.570754289627075;3.519442319869995;-0.05131196975708008;incorrect
316.0;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Nepasakyčiau, kad vakarykštis aukcionas būtų sudrebinęs Kauną.;Nepasakyčiau, kad vakarykštis aukcionas sudrebintų Kauną.; ;;vlkk;;3.2300264835357666;3.6481025218963623;0.4180760383605957;correct
317.0;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Varikliai sandėlyje dar būtų gulėję ne vienus metus, jei jų nebūtų radę kontrolieriai.;Varikliai sandėlyje dar gulėtų ne vienus metus, jei jų nerastų kontrolieriai.; ;;vlkk;;3.350069522857666;3.944110631942749;0.594041109085083;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei jis būtų skaičiavęs atsakymus, klaidų būtų buvę mažiau.;Jei jis skaičiuotų atsakymus, klaidų būtų buvę mažiau.; ;;ChatGPT;;2.3166043758392334;2.5372731685638428;0.22066879272460938;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei ji būtų paruošusi ataskaitą laiku, vadovas nebūtų supykęs.;Jei ji paruoštų ataskaitą laiku, vadovas nebūtų supykęs.; ;;ChatGPT;;2.555819511413574;2.812899351119995;0.2570798397064209;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei studentai būtų išstudijavę visas paskaitas, egzamino rezultatai būtų geresni.;Jei studentai išstudijuotų visas paskaitas, egzamino rezultatai būtų geresni.; ;;ChatGPT;;2.4645206928253174;2.6947021484375;0.23018145561218262;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei komanda būtų pasiruošusi iš anksto, turnyras būtų praėjęs sėkmingai.;Jei komanda pasiruoštų iš anksto, turnyras būtų praėjęs sėkmingai.; ;;ChatGPT;;2.273056745529175;2.5263822078704834;0.2533254623413086;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei oras būtų buvęs geras, renginys būtų įvykęs lauke.;Jei oras būtų geras, renginys būtų įvykęs lauke.; ;;ChatGPT;;2.483588457107544;2.7335145473480225;0.24992609024047852;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei žurnalistai būtų patikrinę informaciją prieš publikaciją, skandalas nebūtų įvykęs.;Jei žurnalistai patikrintų informaciją prieš publikaciją, skandalas nebūtų įvykęs.; ;;ChatGPT;;2.152066946029663;2.180786609649658;0.028719663619995117;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jeigu klientai būtų pateikę atsiliepimus, mes būtume patobulinę produktą.	;Jeigu klientai pateiktų atsiliepimus, mes būtume patobulinę produktą.; ;;ChatGPT;;3.0407068729400635;2.880902051925659;-0.1598048210144043;incorrect
318.0;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jeigu jie būtų važiavę mažesniu greičiu, avarija nebūtų įvykusi.;Jeigu jie važiuotų mažesniu greičiu, avarija nebūtų įvykusi.; ;;vlkk;;2.1119589805603027;2.339268207550049;0.2273092269897461;correct
319.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;1;išsinuomoti ;Išnuomojamas vieno kambario butas.;Išsinuomoja vieno kambario butas.; ;;vlkk;;1.9425207376480103;3.2835700511932373;1.341049313545227;correct
320.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;2;nusimatyti;Kas dar numatoma programoje?;Kas dar nusimato programoje?; ;Deleted one of the sentences.;vlkk;;7.1810808181762695;5.7242302894592285;-1.456850528717041;incorrect
321.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;3;parsiduoti;Parduodamas namas su sodu.;Parsiduoda namas su sodu.; ;;vlkk;;2.8121843338012695;7.00834846496582;4.196164131164551;correct
322.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;3;parsiduoti;Ar čia žaislų neparduodate?;Ar čia žaislai neparsiduoda?; ;;vlkk;;4.542007923126221;5.403078079223633;0.8610701560974121;correct
323.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;4;rašytis;Nosinė čia nerašoma.;Nosinė čia nesirašo.; ;;vlkk;;6.299893379211426;6.210447788238525;-0.08944559097290039;incorrect
324.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;4;rašytis;Kaip kirčiuojamas šis žodis?;Kaip kirčiuojasi šis žodis?; ;;vlkk;;3.441558599472046;3.681288719177246;0.2397301197052002;correct
325.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;5;skaitytis;Norėjau taip parašyti, kad knygą būtų įdomu skaityti.;Norėjau taip parašyti, kad knyga įdomiai skaitytųsi.; ;;vlkk;;2.695261240005493;3.3816473484039307;0.6863861083984375;correct
326.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;6;statytis;Kaip tik toje vietoje ir buvo statomas naujas namas.;Kaip tik toje vietoje ir statėsi naujas namas.; ;Added 'ir' to make the sentences more similar to each other.;vlkk;;2.719459056854248;2.971712827682495;0.25225377082824707;correct
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;3;parsiduoti;Parduodamas automobilis aikštelėje.;Parsiduoda automobilis aikštelėje.; ;;ChatGPT;;3.2435476779937744;6.996161460876465;3.7526137828826904;correct
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;7;žiūrėtis;Restauruotas pastatas gražiai atrodo.;Restauruotas pastatas gražiai žiūrisi.; ;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;4.125258922576904;3.972334861755371;-0.1529240608215332;incorrect
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;8;matosi;Iš čia toli matyti.;Iš čia toli matosi.;Klaidomis nelaikoma formos matosi, girdisi, jaučiasi.;Both sentences are OK depending on the context.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.930196523666382;4.028645992279053;0.0984494686126709;correct
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;9;girdisi;Už sienos buvo girdėti balsai.;Už sienos girdėjosi balsai.;Klaidomis nelaikoma formos matosi, girdisi, jaučiasi.;Both sentences are OK depending on the context.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;5.490421295166016;5.349029541015625;-0.14139175415039062;incorrect
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;10;jaučiasi;Rašinio įžangoje justi tuščiažodžiavimas.;Rašinio įžangoje jaučiasi tuščiažodžiavimas.;Klaidomis nelaikoma formos matosi, girdisi, jaučiasi.;Both sentences are OK depending on the context.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.7368383407592773;3.1196706295013428;-0.6171677112579346;incorrect
327.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;7;žiūrėtis;Aktoriai tame spektaklyje gražiai atrodo.;Aktoriai tame spektaklyje gražiai žiūrisi.; ;;vlkk;;3.9488513469696045;4.0656890869140625;0.11683773994445801;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Kroatai atrankos turnyre iškovojo dvi įtikinančias pergales.;Kroatai atrankos turnyre iškovojo dvi įtikinamas pergales.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.6120667457580566;3.2878847122192383;-0.32418203353881836;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Nebuvo įvertintas pasiaukojamas žygdarbis.;Nebuvo įvertintas pasiaukojantis žygdarbis.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;4.4376749992370605;4.288242816925049;-0.14943218231201172;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Salėje nebuvo sėdimų vietų.;Salėje nebuvo sėdinčių vietų.; ;;vlkk - extra;https://vlkk.lt/konsultacijos/3345-neveikiamosios-rusies-dalyvis;3.938272714614868;4.340237617492676;0.4019649028778076;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Jis jau seniai dirba vadovaujamą darbą.;Jis jau seniai dirba vadovaujantį darbą.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.6198551654815674;3.5652859210968018;-0.054569244384765625;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Tai buvo sunkiai įveikiama užduotis.;Tai buvo sunkiai įveikianti užduotis.; ;;ChatGPT;;3.294116258621216;3.809814453125;0.5156981945037842;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Pastatas turi šildomas grindis.;Pastatas turi šildančias grindis.; ;;ChatGPT;;4.933355808258057;4.304361820220947;-0.6289939880371094;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Gydytojas atliko rekomenduojamą procedūrą.;Gydytojas atliko rekomenduojančią procedūrą.; ;;ChatGPT;;2.887824535369873;3.2013046741485596;0.3134801387786865;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Jiems buvo paskirtas reglamentuojamas mokestis.;Jiems buvo paskirtas reglamentuojantis mokestis.; ;;ChatGPT;;4.702845096588135;5.142550468444824;0.43970537185668945;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Reikia pateikti tinkamus dokumentus.;Reikia pateikti tinkančius dokumentus.; ;;ChatGPT;;3.90775728225708;4.276120185852051;0.3683629035949707;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Už viską geriau – gaivinamieji gėrimai. ;Už viską geriau – gaivinantieji gėrimai. ; ;Created a full sentence by searching the Internet.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.3331215381622314;3.638709545135498;0.3055880069732666;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Ši maitinamoji kaukė tinkama visų tipų plaukams.;Ši maitinančioji kaukė tinkama visų tipų plaukams.; ;Created a full sentence by searching the Internet.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;2.5390470027923584;2.447415351867676;-0.09163165092468262;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Vykdomoji valdžia – tai institucijos, kurios įgyvendina valstybinę valdžią vykdydamos įstatymus ir kitus teisės aktus.;Vykdančioji valdžia – tai institucijos, kurios įgyvendina valstybinę valdžią vykdydamos įstatymus ir kitus teisės aktus.; ;Created a full sentence by searching the Internet.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;1.3749009370803833;1.754797101020813;0.3798961639404297;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Plaukų stiprinimo šampūnas yra skirtas pažeistiems, sausiems, lūžinėjantiems plaukams.;Plaukus stiprinantis šampūnas yra skirtas pažeistiems, sausiems, lūžinėjantiems plaukams.; ;Created a full sentence by searching the Internet.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;1.4187278747558594;1.5400187969207764;0.12129092216491699;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Dezinfekciniai valikliai skirti efektyviai paviršių, liftų, stalų, rankenų, sanitarinių patalpų, įrangos ir įrankių dezinfekcijai.;Dezinfekuojantys valikliai skirti efektyviai paviršių, liftų, stalų, rankenų, sanitarinių patalpų, įrangos ir įrankių dezinfekcijai.; ;Created a full sentence by searching the Internet.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;1.8406673669815063;1.9013665914535522;0.0606992244720459;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Natūralūs raminamieji preparatai gali sumažinti nerimą ir gerinti miegą.;Natūralūs raminantieji preparatai gali sumažinti nerimą ir gerinti miegą.; ;Created a full sentence by searching the Internet.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;2.089569091796875;2.2923293113708496;0.2027602195739746;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Patyrėme stulbinamų įspūdžių.;Patyrėme stulbinančių įspūdžių.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.8002209663391113;3.654731512069702;-0.14548945426940918;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Ši taryba turėtų tapti jungiamąja grandimi.;Ši taryba turėtų tapti jungiančia grandimi.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.0441601276397705;3.407870292663574;0.3637101650238037;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Net ir po svaiginamų laimėjimų jis visai nepasikeitė.;Net ir po svaiginančių laimėjimų jis visai nepasikeitė.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.2419240474700928;3.106128454208374;-0.13579559326171875;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Krepšininkai patyrė triuškinamą pralaimėjimą.;Krepšininkai patyrė triuškinantį pralaimėjimą.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;1.9976003170013428;1.9744151830673218;-0.023185133934020996;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Ką reiškia šis įspėjamasis ženklas?;Ką reiškia šis įspėjantysis ženklas?; ;Created a full sentence.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;1.9402458667755127;2.4497032165527344;0.5094573497772217;correct
328.0;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Mūsų asortimente rasite platų priedų ir komplektuojamųjų detalių pasirinkimą.;Mūsų asortimente rasite platų priedų ir komplektuojančių detalių pasirinkimą.; ;Created a full sentence by searching the Internet.;vlkk;https://www.balticmaster.lt/priedai-ir-komplektuojanciosios-dalys/;1.9056881666183472;1.868646264076233;-0.03704190254211426;incorrect
329.0;3;Use of Forms;24;5.8 Participles;2;5.8.2 Active past participle should not be used to indicate an action occurring simultaneously with or subsequent to the main verb.;1;;Į orą pakilo raketos ir numušė tris priešo lėktuvus. ;Į orą pakilo raketos, numušusios tris priešo lėktuvus. ; ;;vlkk;;3.048907995223999;2.9845492839813232;-0.06435871124267578;incorrect
330.0;3;Use of Forms;24;5.8 Participles;2;5.8.2 Active past participle should not be used to indicate an action occurring simultaneously with or subsequent to the main verb.;1;;Pirmą kartą jis paragavo alkoholio, gerdamas su draugu šampano. ;Pirmą kartą jis paragavo alkoholio, išgėręs su draugu šampano. ; ;;vlkk;;2.882429838180542;2.620661973953247;-0.2617678642272949;incorrect
