sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;allenai_OLMo-2-0325-32B_correct_nll;allenai_OLMo-2-0325-32B_incorrect_nll;allenai_OLMo-2-0325-32B_certainty;allenai_OLMo-2-0325-32B_decision
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Kad įgyvendintume šį sprendimą, reikia daug lėšų.;Kad įgyvendinti šį sprendimą, reikia daug lėšų.; ;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.021681547164917;2.4328227043151855;-0.5888588428497314;incorrect
309.0;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Susirinkome pasidalyti patirtimi.;Susirinkome, kad pasidalyti patirtimi.; ;;vlkk;;5.578629970550537;5.9081244468688965;0.3294944763183594;correct
310.0;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Tam, kad surastume nusikaltėlius, reikia papildomų duomenų.;Tam, kad surasti nusikaltėlius, reikia papildomų duomenų.; ;;vlkk;;3.9714789390563965;3.954756021499634;-0.016722917556762695;incorrect
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Studentai ruošiasi egzaminui, kad pasiektų geresnių rezultatų.;Studentai ruošiasi egzaminui, kad pasiekti geresnių rezultatų.; ;;ChatGPT;;2.61324405670166;2.7395684719085693;0.12632441520690918;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Įmonė investuoja į naujas technologijas, kad pagerintų gamybos efektyvumą.;Įmonė investuoja į naujas technologijas, kad pagerinti gamybos efektyvumą.; ;;ChatGPT;;2.0063540935516357;2.0185561180114746;0.012202024459838867;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Kad mokėtume, reikia mokytis.;Kad mokėti, reikia mokytis.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.438265800476074;3.300503969192505;-0.13776183128356934;incorrect
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Atvažiavau, kad viską pamatyčiau.;Atvažiavau, kad viską pamatyti.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;4.01771354675293;4.458641529083252;0.44092798233032227;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Ką nors daryk, idant atgautum dvasios ramybę.;Ką nors daryk, idant atgauti dvasios ramybę.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;5.306652069091797;4.850276470184326;-0.4563755989074707;incorrect
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Kad būtų sumažinti kaštai, reikia peržiūrėti tiekimo sutartis.;Kad sumažinti kaštus, reikia peržiūrėti tiekimo sutartis.; ;;ChatGPT;;3.006101131439209;3.0448718070983887;0.03877067565917969;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Susitarėme susitikti, kad aptartume bendradarbiavimo galimybes.;Susitarėme susitikti, kad aptarti bendradarbiavimo galimybes.; ;;ChatGPT;;3.2640721797943115;3.309093952178955;0.045021772384643555;correct
;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Vadovybė priėmė sprendimą, kad pagerėtų komunikacija tarp skyrių.;Vadovybė priėmė sprendimą, kad pagerinti komunikaciją tarp skyrių.; ;;ChatGPT;;2.7437655925750732;2.6096887588500977;-0.13407683372497559;incorrect
311.0;3;Use of Forms;20;5.4 Infinitive;2;5.4.2 The infinitive should not be used with the conjunction kad (also idant) to express purpose.;1;;Ant pakylos užlipo vakaro svečias, idant praneštų gerą naujieną.;Ant pakylos užlipo vakaro svečias, idant pranešti gerą naujieną.; ;;vlkk;;5.254358291625977;5.315038681030273;0.060680389404296875;correct
312.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip stengėsi, niekam negalėjo įtikti.;Kaip nesistengė, niekam negalėjo įtikti.; ;;vlkk;;3.0800106525421143;2.7352797985076904;-0.34473085403442383;incorrect
313.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip ten būtų, reikia važiuoti.;Kaip ten nebūtų, reikia važiuoti.; ;;vlkk;;3.6584062576293945;2.7812530994415283;-0.8771531581878662;incorrect
314.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip keista, projektas dar neparengtas.;Kaip nekeista, projektas dar neparengtas.; ;;vlkk;;4.888523578643799;4.52660608291626;-0.36191749572753906;incorrect
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip ten būtų, bet dainos turi skambėti!;Kaip ten nebūtų, bet dainos turi skambėti!; ;;internet;https://www.facebook.com/muzikantai.uk/videos/kaip-ten-nebūtųbet-dainos-turi-skambėtiačiū-už-nuostabų-vakarąačiū-už-gėles-ir-d/1332936084366782/;3.822972059249878;3.2666854858398438;-0.5562865734100342;incorrect
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip sunku buvo, visi darbai buvo atlikti laiku.;Kaip nesunku būtų buvę, visi darbai buvo atlikti laiku.;  ;;ChatGPT;;3.868072271347046;3.0643084049224854;-0.8037638664245605;incorrect
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip nuobodu būtų, konferencijoje reikia dalyvauti.;Kaip nenuobodu būtų, konferencijoje reikia dalyvauti.; ;;ChatGPT;;3.2098255157470703;2.892942190170288;-0.3168833255767822;incorrect
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip pavargę jie buvo, susirinkime dalyvavo visi.;Kaip nepavargę jie buvo, susirinkime dalyvavo visi.; ;;ChatGPT;;4.149612903594971;3.917287826538086;-0.23232507705688477;incorrect
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip neįprasta, sprendimas buvo priimtas greitai.;Kaip neįprasta, sprendimas buvo priimtas greitai.; ;;ChatGPT;;3.233091115951538;2.6928653717041016;-0.5402257442474365;incorrect
;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Kad ir kaip vėlavo susitikimas, visi punktai buvo aptarti laiku.	;Kaip nevėlavo susitikimas, visi punktai buvo aptarti laiku.; ;;ChatGPT;;4.3326191902160645;3.9339778423309326;-0.39864134788513184;incorrect
315.0;3;Use of Forms;21;5.5 Negative predicate forms;1;5.5.1 Negative predicate forms should not to be used in subordinate clauses expressing concession, when actual negation is not meant.;1;;Bet, kad ir kaip būtų keista, pastatas išliko nesugriautas.;Bet, kaip nebūtų keista, pastatas išliko nesugriautas.; ;;vlkk;;4.096330642700195;3.6552159786224365;-0.4411146640777588;incorrect
316.0;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Nepasakyčiau, kad vakarykštis aukcionas būtų sudrebinęs Kauną.;Nepasakyčiau, kad vakarykštis aukcionas sudrebintų Kauną.; ;;vlkk;;4.32982873916626;4.727292537689209;0.3974637985229492;correct
317.0;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Varikliai sandėlyje dar būtų gulėję ne vienus metus, jei jų nebūtų radę kontrolieriai.;Varikliai sandėlyje dar gulėtų ne vienus metus, jei jų nerastų kontrolieriai.; ;;vlkk;;3.4617090225219727;3.576002836227417;0.11429381370544434;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei jis būtų skaičiavęs atsakymus, klaidų būtų buvę mažiau.;Jei jis skaičiuotų atsakymus, klaidų būtų buvę mažiau.; ;;ChatGPT;;2.1601521968841553;2.4112839698791504;0.2511317729949951;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei ji būtų paruošusi ataskaitą laiku, vadovas nebūtų supykęs.;Jei ji paruoštų ataskaitą laiku, vadovas nebūtų supykęs.; ;;ChatGPT;;3.3070733547210693;3.4640626907348633;0.15698933601379395;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei studentai būtų išstudijavę visas paskaitas, egzamino rezultatai būtų geresni.;Jei studentai išstudijuotų visas paskaitas, egzamino rezultatai būtų geresni.; ;;ChatGPT;;2.4058234691619873;2.4397735595703125;0.033950090408325195;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei komanda būtų pasiruošusi iš anksto, turnyras būtų praėjęs sėkmingai.;Jei komanda pasiruoštų iš anksto, turnyras būtų praėjęs sėkmingai.; ;;ChatGPT;;2.279648542404175;2.7648754119873047;0.4852268695831299;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei oras būtų buvęs geras, renginys būtų įvykęs lauke.;Jei oras būtų geras, renginys būtų įvykęs lauke.; ;;ChatGPT;;2.4669604301452637;2.6129415035247803;0.1459810733795166;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jei žurnalistai būtų patikrinę informaciją prieš publikaciją, skandalas nebūtų įvykęs.;Jei žurnalistai patikrintų informaciją prieš publikaciją, skandalas nebūtų įvykęs.; ;;ChatGPT;;2.297909736633301;2.337303876876831;0.03939414024353027;correct
;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jeigu klientai būtų pateikę atsiliepimus, mes būtume patobulinę produktą.	;Jeigu klientai pateiktų atsiliepimus, mes būtume patobulinę produktą.; ;;ChatGPT;;3.1048195362091064;2.9147448539733887;-0.19007468223571777;incorrect
318.0;3;Use of Forms;22;5.6 Simple forms of the subjunctive mood;1;5.6.1 Simple forms of the subjunctive mood should not to be used instead of compound forms to express past actions (often hypothetical or unrealized).;1;;Jeigu jie būtų važiavę mažesniu greičiu, avarija nebūtų įvykusi.;Jeigu jie važiuotų mažesniu greičiu, avarija nebūtų įvykusi.; ;;vlkk;;2.4867403507232666;2.561513662338257;0.07477331161499023;correct
319.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;1;išsinuomoti ;Išnuomojamas vieno kambario butas.;Išsinuomoja vieno kambario butas.; ;;vlkk;;4.498606204986572;5.546684265136719;1.0480780601501465;correct
320.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;2;nusimatyti;Kas dar numatoma programoje?;Kas dar nusimato programoje?; ;Deleted one of the sentences.;vlkk;;5.41210412979126;5.120525360107422;-0.2915787696838379;incorrect
321.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;3;parsiduoti;Parduodamas namas su sodu.;Parsiduoda namas su sodu.; ;;vlkk;;5.514317035675049;5.72329568862915;0.20897865295410156;correct
322.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;3;parsiduoti;Ar čia žaislų neparduodate?;Ar čia žaislai neparsiduoda?; ;;vlkk;;6.156955242156982;5.480958461761475;-0.6759967803955078;incorrect
323.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;4;rašytis;Nosinė čia nerašoma.;Nosinė čia nesirašo.; ;;vlkk;;4.231562614440918;5.038337230682373;0.8067746162414551;correct
324.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;4;rašytis;Kaip kirčiuojamas šis žodis?;Kaip kirčiuojasi šis žodis?; ;;vlkk;;4.092790603637695;4.089905261993408;-0.0028853416442871094;incorrect
325.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;5;skaitytis;Norėjau taip parašyti, kad knygą būtų įdomu skaityti.;Norėjau taip parašyti, kad knyga įdomiai skaitytųsi.; ;;vlkk;;2.2217066287994385;2.728842258453369;0.5071356296539307;correct
326.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;6;statytis;Kaip tik toje vietoje ir buvo statomas naujas namas.;Kaip tik toje vietoje ir statėsi naujas namas.; ;Added 'ir' to make the sentences more similar to each other.;vlkk;;4.212355613708496;4.184482574462891;-0.02787303924560547;incorrect
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;3;parsiduoti;Parduodamas automobilis aikštelėje.;Parsiduoda automobilis aikštelėje.; ;;ChatGPT;;3.430192232131958;3.905790090560913;0.4755978584289551;correct
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;7;žiūrėtis;Restauruotas pastatas gražiai atrodo.;Restauruotas pastatas gražiai žiūrisi.; ;;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;4.817505836486816;5.083280563354492;0.2657747268676758;correct
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;8;matosi;Iš čia toli matyti.;Iš čia toli matosi.;Klaidomis nelaikoma formos matosi, girdisi, jaučiasi.;Both sentences are OK depending on the context.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;5.6052374839782715;6.361537933349609;0.7563004493713379;correct
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;9;girdisi;Už sienos buvo girdėti balsai.;Už sienos girdėjosi balsai.;Klaidomis nelaikoma formos matosi, girdisi, jaučiasi.;Both sentences are OK depending on the context.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.893493890762329;3.7786221504211426;-0.11487174034118652;incorrect
;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;10;jaučiasi;Rašinio įžangoje justi tuščiažodžiavimas.;Rašinio įžangoje jaučiasi tuščiažodžiavimas.;Klaidomis nelaikoma formos matosi, girdisi, jaučiasi.;Both sentences are OK depending on the context.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;4.092136859893799;3.4738616943359375;-0.6182751655578613;incorrect
327.0;3;Use of Forms;23;5.7 Reflexive forms;1;5.7.1 Reflexive forms of certain verbs should not to be used with a passive meaning if the action cannot occur by itself.;7;žiūrėtis;Aktoriai tame spektaklyje gražiai atrodo.;Aktoriai tame spektaklyje gražiai žiūrisi.; ;;vlkk;;4.027710437774658;4.548577785491943;0.5208673477172852;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Kroatai atrankos turnyre iškovojo dvi įtikinančias pergales.;Kroatai atrankos turnyre iškovojo dvi įtikinamas pergales.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;5.539968967437744;5.469231128692627;-0.07073783874511719;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Nebuvo įvertintas pasiaukojamas žygdarbis.;Nebuvo įvertintas pasiaukojantis žygdarbis.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;5.172029495239258;4.967485427856445;-0.2045440673828125;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Salėje nebuvo sėdimų vietų.;Salėje nebuvo sėdinčių vietų.; ;;vlkk - extra;https://vlkk.lt/konsultacijos/3345-neveikiamosios-rusies-dalyvis;3.572132110595703;3.261995553970337;-0.3101365566253662;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Jis jau seniai dirba vadovaujamą darbą.;Jis jau seniai dirba vadovaujantį darbą.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.8244571685791016;3.4446938037872314;-0.3797633647918701;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Tai buvo sunkiai įveikiama užduotis.;Tai buvo sunkiai įveikianti užduotis.; ;;ChatGPT;;3.5400943756103516;3.701026439666748;0.16093206405639648;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Pastatas turi šildomas grindis.;Pastatas turi šildančias grindis.; ;;ChatGPT;;8.02026081085205;6.653430461883545;-1.3668303489685059;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Gydytojas atliko rekomenduojamą procedūrą.;Gydytojas atliko rekomenduojančią procedūrą.; ;;ChatGPT;;2.91438889503479;2.8753018379211426;-0.03908705711364746;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Jiems buvo paskirtas reglamentuojamas mokestis.;Jiems buvo paskirtas reglamentuojantis mokestis.; ;;ChatGPT;;3.9110708236694336;3.9983274936676025;0.08725666999816895;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Reikia pateikti tinkamus dokumentus.;Reikia pateikti tinkančius dokumentus.; ;;ChatGPT;;3.1197211742401123;3.423489570617676;0.3037683963775635;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Už viską geriau – gaivinamieji gėrimai. ;Už viską geriau – gaivinantieji gėrimai. ; ;Created a full sentence by searching the Internet.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;4.122755527496338;4.628368377685547;0.505612850189209;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Ši maitinamoji kaukė tinkama visų tipų plaukams.;Ši maitinančioji kaukė tinkama visų tipų plaukams.; ;Created a full sentence by searching the Internet.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.4818201065063477;3.627889394760132;0.14606928825378418;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Vykdomoji valdžia – tai institucijos, kurios įgyvendina valstybinę valdžią vykdydamos įstatymus ir kitus teisės aktus.;Vykdančioji valdžia – tai institucijos, kurios įgyvendina valstybinę valdžią vykdydamos įstatymus ir kitus teisės aktus.; ;Created a full sentence by searching the Internet.;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;2.574453592300415;2.432152271270752;-0.14230132102966309;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Plaukų stiprinimo šampūnas yra skirtas pažeistiems, sausiems, lūžinėjantiems plaukams.;Plaukus stiprinantis šampūnas yra skirtas pažeistiems, sausiems, lūžinėjantiems plaukams.; ;Created a full sentence by searching the Internet.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.2987940311431885;3.9325778484344482;0.6337838172912598;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Dezinfekciniai valikliai skirti efektyviai paviršių, liftų, stalų, rankenų, sanitarinių patalpų, įrangos ir įrankių dezinfekcijai.;Dezinfekuojantys valikliai skirti efektyviai paviršių, liftų, stalų, rankenų, sanitarinių patalpų, įrangos ir įrankių dezinfekcijai.; ;Created a full sentence by searching the Internet.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;2.3368079662323;2.41542387008667;0.07861590385437012;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Natūralūs raminamieji preparatai gali sumažinti nerimą ir gerinti miegą.;Natūralūs raminantieji preparatai gali sumažinti nerimą ir gerinti miegą.; ;Created a full sentence by searching the Internet.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;4.253357887268066;4.264091968536377;0.010734081268310547;correct
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Patyrėme stulbinamų įspūdžių.;Patyrėme stulbinančių įspūdžių.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.678555965423584;3.4980783462524414;-0.18047761917114258;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Ši taryba turėtų tapti jungiamąja grandimi.;Ši taryba turėtų tapti jungiančia grandimi.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;4.010802268981934;3.8502018451690674;-0.1606004238128662;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Net ir po svaiginamų laimėjimų jis visai nepasikeitė.;Net ir po svaiginančių laimėjimų jis visai nepasikeitė.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.653963327407837;3.444247245788574;-0.2097160816192627;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Krepšininkai patyrė triuškinamą pralaimėjimą.;Krepšininkai patyrė triuškinantį pralaimėjimą.;Daikto požymiui reikšti, kai tas daiktas gali būti dalyvio veiksmo atlikėjas, pirmenybė teiktina pagrindiniam normos variantui – neveikiamosios rūšies esamojo laiko dalyviui.; ;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;3.474649429321289;3.4553327560424805;-0.019316673278808594;incorrect
;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Ką reiškia šis įspėjamasis ženklas?;Ką reiškia šis įspėjantysis ženklas?; ;Created a full sentence.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;2.902561664581299;3.275054454803467;0.37249279022216797;correct
328.0;3;Use of Forms;24;5.8 Participles;1;5.8.1 Active present participle should not be used with nouns that do not denote an agent (nouns that cannot perform an action).;1;;Mūsų asortimente rasite platų priedų ir komplektuojamųjų detalių pasirinkimą.;Mūsų asortimente rasite platų priedų ir komplektuojančių detalių pasirinkimą.; ;Created a full sentence by searching the Internet.;vlkk;https://www.balticmaster.lt/priedai-ir-komplektuojanciosios-dalys/;2.8323614597320557;2.6517655849456787;-0.18059587478637695;incorrect
